uuid,min_x,min_y,max_x,max_y,start_date,end_date,geometry
a5097615-c7ac-4aa3-b435-839cc6ef73b3,10.72265625,49.38237278700955,10.8984375,49.49667452747043,2023-05-01,2023-06-01,"POLYGON ((10.72265625 49.38237278700955, 10.72265625 49.49667452747043, 10.8984375 49.49667452747043, 10.8984375 49.38237278700955, 10.72265625 49.38237278700955))"
3ac53180-8a6d-4bff-a1f7-2f902db15dda,10.72265625,49.49667452747043,10.8984375,49.610709938074216,2023-05-01,2023-06-01,"POLYGON ((10.72265625 49.49667452747043, 10.72265625 49.610709938074216, 10.8984375 49.610709938074216, 10.8984375 49.49667452747043, 10.72265625 49.49667452747043))"
b0246f2f-e1ff-4579-b43d-4346730de0e4,10.546875,49.610709938074216,10.72265625,49.72447918871299,2023-05-01,2023-06-01,"POLYGON ((10.546875 49.610709938074216, 10.546875 49.72447918871299, 10.72265625 49.72447918871299, 10.72265625 49.610709938074216, 10.546875 49.610709938074216))"
8f3fc5ce-6b95-4afd-9c95-67e5c20f1a8c,10.546875,49.72447918871299,10.72265625,49.83798245308484,2023-05-01,2023-06-01,"POLYGON ((10.546875 49.72447918871299, 10.546875 49.83798245308484, 10.72265625 49.83798245308484, 10.72265625 49.72447918871299, 10.546875 49.72447918871299))"
f4fed18e-4876-43e8-8416-65049d5b2c58,10.72265625,49.610709938074216,10.8984375,49.72447918871299,2023-05-01,2023-06-01,"POLYGON ((10.72265625 49.610709938074216, 10.72265625 49.72447918871299, 10.8984375 49.72447918871299, 10.8984375 49.610709938074216, 10.72265625 49.610709938074216))"
613f3ec1-ef0a-422d-ae52-54fe8970ab24,10.72265625,49.72447918871299,10.8984375,49.83798245308484,2023-05-01,2023-06-01,"POLYGON ((10.72265625 49.72447918871299, 10.72265625 49.83798245308484, 10.8984375 49.83798245308484, 10.8984375 49.72447918871299, 10.72265625 49.72447918871299))"
b556fdf2-63e8-4c1f-a590-4f4abe87d6bb,10.8984375,49.38237278700955,11.074218749999998,49.49667452747043,2023-05-01,2023-06-01,"POLYGON ((10.8984375 49.38237278700955, 10.8984375 49.49667452747043, 11.074218749999998 49.49667452747043, 11.074218749999998 49.38237278700955, 10.8984375 49.38237278700955))"
22baf8df-b6c6-4ec8-a430-8c17eb76bc6c,10.8984375,49.49667452747043,11.074218749999998,49.610709938074216,2023-05-01,2023-06-01,"POLYGON ((10.8984375 49.49667452747043, 10.8984375 49.610709938074216, 11.074218749999998 49.610709938074216, 11.074218749999998 49.49667452747043, 10.8984375 49.49667452747043))"
059a0999-77bc-4037-8901-ff0910042661,11.074218749999998,49.38237278700955,11.25,49.49667452747043,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 49.38237278700955, 11.074218749999998 49.49667452747043, 11.25 49.49667452747043, 11.25 49.38237278700955, 11.074218749999998 49.38237278700955))"
09e4c896-6f03-4151-a6f5-fc622b817df9,11.074218749999998,49.49667452747043,11.25,49.610709938074216,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 49.49667452747043, 11.074218749999998 49.610709938074216, 11.25 49.610709938074216, 11.25 49.49667452747043, 11.074218749999998 49.49667452747043))"
c141d342-0d29-4afe-bb69-e2ae54453516,10.8984375,49.610709938074216,11.074218749999998,49.72447918871299,2023-05-01,2023-06-01,"POLYGON ((10.8984375 49.610709938074216, 10.8984375 49.72447918871299, 11.074218749999998 49.72447918871299, 11.074218749999998 49.610709938074216, 10.8984375 49.610709938074216))"
5204b03a-1a64-4d71-9154-5c21a4c3cce2,10.8984375,49.72447918871299,11.074218749999998,49.83798245308484,2023-05-01,2023-06-01,"POLYGON ((10.8984375 49.72447918871299, 10.8984375 49.83798245308484, 11.074218749999998 49.83798245308484, 11.074218749999998 49.72447918871299, 10.8984375 49.72447918871299))"
27c3875e-2ce4-413c-a972-3c2f93afcfd7,11.074218749999998,49.610709938074216,11.25,49.72447918871299,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 49.610709938074216, 11.074218749999998 49.72447918871299, 11.25 49.72447918871299, 11.25 49.610709938074216, 11.074218749999998 49.610709938074216))"
5e990da9-9329-46f3-9e6e-66d1da5ff507,11.074218749999998,49.72447918871299,11.25,49.83798245308484,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 49.72447918871299, 11.074218749999998 49.83798245308484, 11.25 49.83798245308484, 11.25 49.72447918871299, 11.074218749999998 49.72447918871299))"
6514a963-8b5d-46a8-bbf2-3602e72c7ec6,9.843749999999998,49.83798245308484,10.019531249999998,49.95121990866203,2023-05-01,2023-06-01,"POLYGON ((9.843749999999998 49.83798245308484, 9.843749999999998 49.95121990866203, 10.019531249999998 49.95121990866203, 10.019531249999998 49.83798245308484, 9.843749999999998 49.83798245308484))"
cf347323-a101-438e-b3b3-128f5428ebe4,9.843749999999998,49.95121990866203,10.019531249999998,50.06419173665909,2023-05-01,2023-06-01,"POLYGON ((9.843749999999998 49.95121990866203, 9.843749999999998 50.06419173665909, 10.019531249999998 50.06419173665909, 10.019531249999998 49.95121990866203, 9.843749999999998 49.95121990866203))"
a1349888-4d06-43aa-b2f4-00ec9bf05bef,10.019531249999998,49.83798245308484,10.1953125,49.95121990866203,2023-05-01,2023-06-01,"POLYGON ((10.019531249999998 49.83798245308484, 10.019531249999998 49.95121990866203, 10.1953125 49.95121990866203, 10.1953125 49.83798245308484, 10.019531249999998 49.83798245308484))"
0bf9d3eb-d2ca-4912-b1b7-78f4bda9e9b0,10.019531249999998,49.95121990866203,10.1953125,50.06419173665909,2023-05-01,2023-06-01,"POLYGON ((10.019531249999998 49.95121990866203, 10.019531249999998 50.06419173665909, 10.1953125 50.06419173665909, 10.1953125 49.95121990866203, 10.019531249999998 49.95121990866203))"
38177dfe-8023-44c2-9cae-796a3f190c13,9.843749999999998,50.06419173665909,10.019531249999998,50.17689812200106,2023-05-01,2023-06-01,"POLYGON ((9.843749999999998 50.06419173665909, 9.843749999999998 50.17689812200106, 10.019531249999998 50.17689812200106, 10.019531249999998 50.06419173665909, 9.843749999999998 50.06419173665909))"
